dimensions,number_of_walks,walk_length,window_size,duration,f1_binary_lr,f1_macro_lr,f1_binary_xgb,f1_macro_xgb,duration_sd,f1_binary_lr_sd,f1_macro_lr_sd,f1_binary_xgb_sd,f1_macro_xgb_sd
512,16,16,8,23.771223402023317,0.2578924566917197,0.5932036595931537,0.44254867939078457,0.710742876144067,0.1151113728955521,0.04680744709778826,0.02404513795318234,0.05913453376164427,0.030348732692498166
512,16,32,8,50.1341459274292,0.3380614114355504,0.6374802181108066,0.44016591867265065,0.7095510466329257,0.41918221398857164,0.029189545655927025,0.018286976940890723,0.12698866540240542,0.06517075552470925
512,32,2,8,3.824514961242676,0.24197623172691238,0.568816347094035,0.3391884181999715,0.6580389366718739,0.020478350752740602,0.0432727553838008,0.026300454315039034,0.10707621869954027,0.054781664513832096
512,32,4,8,8.59788761138916,0.23478269632845575,0.5695825405891168,0.39964422262643867,0.6886230841812161,0.05225173410181071,0.02611947315285022,0.01340411287687672,0.09274989372229916,0.04720134796723708
512,32,8,8,20.659624671936037,0.262828834721957,0.5939471661222303,0.39043634727845256,0.6842259856425024,0.1404836118663923,0.044887820295245545,0.021417788088665395,0.042177710068457525,0.021558471009881976
512,32,16,8,47.07268114089966,0.285269074019864,0.6081255943629782,0.46384878707086663,0.7217753463783559,0.04108603854942674,0.04067915127165577,0.022652171354731358,0.05980750825059438,0.03089965793441915
512,32,32,8,99.43939476013183,0.2818412335247479,0.6100536681324584,0.3811965811965812,0.6798100952661018,0.7466767001816905,0.033936629159603604,0.016650748861997192,0.0472333397594807,0.024156545197026067
32,1,2,16,0.20978860855102538,0.11802941872400048,0.42887479387837946,0.0,0.4864505241993394,0.007400604431208082,0.021289731720160136,0.02330957769224603,0.0,0.00023833538715145185
32,1,4,16,0.2969942569732666,0.15221982697981168,0.4694837950194941,0.12134199134199135,0.5468740525721069,0.00014767650638736253,0.02018617635356215,0.012715656719921871,0.03852992602497784,0.01992363908182293
32,1,8,16,0.46837539672851564,0.1664799676294246,0.49690289588408854,0.4376643347828827,0.7084014597127399,0.0017124581528687325,0.024634846646077315,0.019364049969670137,0.05138274504560449,0.025972591666439313
32,1,16,16,0.7693904876708985,0.16255821081132724,0.47821230705826834,0.43649373881932013,0.7068232750556851,0.006765106451700185,0.02317168775954414,0.019798694892088464,0.04703163284480852,0.024604938679291557
32,1,32,16,2.007841634750366,0.14650736103228196,0.457186281085775,0.4401102369972132,0.7086279976227629,0.2147170607235715,0.016435531235191543,0.009404708698423647,0.0671458455600179,0.034714918288401696
32,4,2,16,0.42532997131347655,0.1362720469178081,0.45665795532113346,0.1305718954248366,0.5519731961310168,0.03766683728814795,0.017231469553055642,0.00906160512850224,0.0835226671410409,0.042164135943012264
32,4,4,16,0.6787863731384277,0.15760645304405901,0.48387592143531855,0.45605731154150764,0.7179820011199831,0.03609163245535449,0.020679611676310054,0.01817225007168689,0.09506030178191352,0.04858364851542109
32,4,8,16,1.5231438636779786,0.17478919483070274,0.48711564645227456,0.3844444444444445,0.680538530157509,0.016066800707986034,0.03222270238661405,0.02471867487547486,0.09528385144230377,0.04870111789735781
32,4,16,16,3.349633502960205,0.1433264297141876,0.4496836280686779,0.41126984126984134,0.6938322275266955,0.07734160964849954,0.006475154833084969,0.010689217056683483,0.04266387934962061,0.02213587020596372
32,4,32,16,6.994749402999878,0.14433106001932294,0.4510099148940663,0.4457936056434179,0.7105616152400778,0.04321699172629095,0.015413767675215854,0.014767576191368991,0.06813244902248883,0.035168189917084765
32,8,2,16,0.669053316116333,0.14461176214610838,0.46986977388184503,0.27307305697398576,0.6245279646198861,0.033118223397691826,0.031185752228654245,0.031291902272551915,0.06236764579201757,0.03168129503672456
32,8,4,16,1.3479359149932861,0.1701894100492072,0.48377073394510467,0.4294699180868092,0.7041123440496735,0.03132291829368338,0.012672712498000682,0.016403323668385542,0.05900315379218383,0.03032108082981817
32,8,8,16,2.7614328384399416,0.14986511499478472,0.4588294515057103,0.44438083879944335,0.7110592178247129,0.035821734787162454,0.024501792521019295,0.017618912195367705,0.08731165620658472,0.04493811184451488
32,8,16,16,6.30230484008789,0.14534381798873017,0.4496583210666934,0.4942608695652174,0.7363536136919187,0.033135175637056535,0.024788984102153914,0.018510847567922265,0.14467208211038854,0.07484485326672827
32,8,32,16,13.208883905410767,0.13796135176553867,0.44820167611004624,0.49881261504038876,0.7386279247217649,0.0684180505569977,0.014700719699199815,0.008962343708461377,0.07120043301003993,0.03703557316006628
32,16,2,16,1.3510457515716552,0.13922090274771798,0.46060473791701845,0.30563201857319505,0.6411838704790499,0.0510998411888078,0.012334586010412787,0.012993697295696466,0.07974947436898353,0.041042708193942457
32,16,4,16,2.3766871452331544,0.1626184552340545,0.4784052580917789,0.4747197729806426,0.7269023823389553,0.1148967237804212,0.010162831789105028,0.006851292813934883,0.11023648502226135,0.05694348215888353
32,16,8,16,5.174319267272949,0.1574193608170861,0.46774682799843986,0.5374220079410097,0.7588003311147418,0.05213573426561463,0.00821341669775927,0.003786068435361155,0.07199403295828365,0.03744573701599011
32,16,16,16,10.834016275405883,0.1338295827053043,0.43871773712927553,0.5292236024844721,0.7544044630100143,1.0402706914375532,0.012672927109550963,0.005868996021815618,0.1001720183314905,0.05128834584886286
32,16,32,16,23.046840810775755,0.14405927264164814,0.4585407431374173,0.5234623826647364,0.7513286173757243,2.4356205318852857,0.02200674820849967,0.015180734516942586,0.08545743788786046,0.043543224799053155
32,32,2,16,2.3114232540130617,0.1505359527944006,0.4715883249801899,0.37948396632607156,0.6786575624978105,0.06786733570667264,0.019550012109406458,0.013314919124779936,0.08329572122148132,0.042616141494901345
32,32,4,16,4.353347492218018,0.15236697067765032,0.4656027758673881,0.506199526878212,0.7431157433286862,0.2205588214459725,0.030976638631366186,0.016239630180221207,0.05880897695413638,0.030072904475761296
32,32,8,16,9.942289638519288,0.15997657091832126,0.46627546598811137,0.4815422517861542,0.7302091209123494,0.048842723106489426,0.014243547830280466,0.015367699831214648,0.10613993420524244,0.054731650793151516
32,32,16,16,23.158252334594728,0.13955125958375625,0.4569902037852275,0.4314239960581424,0.703591372152979,0.06850768314156652,0.019321645432511386,0.018361535572618222,0.052378406268817436,0.027017718092956763
32,32,32,16,51.177598571777345,0.13726014128258837,0.4505177465121088,0.5107936507936508,0.7449098357515076,0.12137690247698454,0.020614296491985137,0.012926374789275987,0.05392657584141259,0.02805864740429758
64,1,2,16,0.23753323554992675,0.10943897295832335,0.4243376862855131,0.0,0.48596347023750647,0.03335869087901985,0.014853429868862853,0.015220717866713218,0.0,0.0002387876364629485
64,1,4,16,0.31286168098449707,0.17490186031890015,0.4948722880023153,0.13600928641251223,0.5547892684698361,0.0006256391900963747,0.03042891505880221,0.025569061561210242,0.04516897280548774,0.023074885448545288
64,1,8,16,0.5158745288848877,0.22353103046703343,0.542077251706442,0.4133473572497962,0.6961597101253484,0.0008483930162491817,0.04336069738120561,0.026393698584375652,0.10354020961020347,0.05280029271829808
64,1,16,16,0.8632325649261474,0.18820598251255852,0.511348684399335,0.3576497725406583,0.6675552482198751,0.005933191952021314,0.029169717895592414,0.01979798453586494,0.13466151587559164,0.06890179563333124
64,1,32,16,2.282937431335449,0.171539082042586,0.496662812618231,0.4650295440993116,0.7219660265535522,0.18038684540849498,0.009121273681875711,0.011883115751836327,0.05652413895022574,0.02914935243416963
64,4,2,16,0.4344943046569824,0.15899952564218017,0.4777178217754722,0.16705935062196922,0.5704946155881571,0.04119705133785747,0.021650899108945586,0.022454912163637566,0.07176413775119678,0.03654660605380985
64,4,4,16,0.6783803462982178,0.19401939154123654,0.5228132391860353,0.4045260799923641,0.6913591837867112,0.03627200639307457,0.010828040680297878,0.006214625074109697,0.07392560465410297,0.03800246627950559
64,4,8,16,1.6546094417572021,0.18535116619740336,0.5077954333257575,0.3154846779237023,0.6450157636396556,0.09986076103992449,0.027667169438401515,0.020581552174128884,0.10866077071184212,0.05602279076593987
